text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"Around 100,000 women will lose birth control coverage.
But these boner pills will still be covered*:
Viagra
Cialis
Levitra
Stendra
Revatio
Sertraline
*by some plans. If not, there's coverage for generics:
sildenafil
tadalafil
vardenafil

Elect better people. https://t.co/Tjv0RNLAfs",en,Los Angeles,,,,dumbassgenius,Wed Jul 08 19:54:05 +0000 2020,1,2,4,False,0,True,
"Treating General Healthcare to Improve ED – Vardenafil 60: https://t.co/ywYbnIvO99

#Snovitra_XL_Tablets #MenHealth https://t.co/XsxhWttpu9",en,"California, USA",,,,buystrip1,Fri Jul 03 10:55:14 +0000 2020,0,0,0,False,0,False,
"Tadalafil and vardenafil, two drugs used to treat erectile dysfunction, can cause bone mass growth #inmice. In PNAS: https://t.co/3CMrAx7FtR https://t.co/iKyfPp5bpK",en,"Washington, DC",,,,PNASNews,Thu Jun 11 13:03:00 +0000 2020,5,1,2,False,0,False,
"""We posit that tadalafil and vardenafil could be used for cotreating erectile dysfunction and #osteoporosis in men of advancing age, as well as for treating osteoporosis in postmenopausal women"" https://t.co/7Iy9Y8y0bd",en,"Huntington Beach, CA",,,,mikesbkelly,Mon Jun 08 20:07:45 +0000 2020,0,0,0,False,1,False,
⚠️Visual disturbances are an adverse effect of PDE5 inhibitors - such as sildenafil and vardenafil - but are caused via PDE6 inhibition!,en,"Mexico, ME",,,,kodielhuron,Thu Jun 04 05:19:55 +0000 2020,0,0,0,False,1,False,
⚠️Visual disturbances are an adverse effect of PDE5 inhibitors - such as sildenafil and vardenafil - but are caused via PDE6 inhibition!,en,United States,,,,PharmaFactz,Wed Jun 03 10:17:34 +0000 2020,0,0,34,False,0,False,
disrupt vardenafil,in,Silicon Valley,,,,DsruptEveryWord,Wed May 27 04:30:28 +0000 2020,0,0,0,False,0,False,
"@gaynaughtywelsh Yes, I have tried all three ED meds just in general (Viagra (Sildenafil), Cilalis (Tadafil), Levitra (Vardenafil) and Stendra (Avanfil)). Stendra and Levitra did nothing and just caused side effects. Viagra worked but caused weird color in vision and flushing. Cialis worked 1/2",en,"New Orleans, LA",,,,awesomebate,Thu Apr 23 01:45:26 +0000 2020,0,0,0,False,0,False,
vardenafil for sale https://t.co/aa1r1MLnsG - https://t.co/WHEvfAVFj9,no,United States,,,,Articles_Martha,Wed Apr 15 23:14:31 +0000 2020,0,0,0,False,0,False,
⚠️Nitrates should be avoided with PDE5 inhibitors - such as sildenafil and vardenafil - as the combination can produce SEVERE hypotension!,en,United States,,,,PharmaFactz,Fri Apr 10 06:42:57 +0000 2020,0,0,0,False,1,False,
⚠️Nitrates should be avoided with PDE5 inhibitors - such as sildenafil and vardenafil - as the combination can produce SEVERE hypotension!,en,Florida|Toronto,,,,Tooyib,Thu Apr 09 21:16:38 +0000 2020,0,0,0,False,1,False,
