timePeriod,count
201808120000,12
201808130000,31
201808140000,117
201808150000,12
201808160000,17
201808170000,15
201807010000,24
201807020000,17
201807030000,16
201807040000,27
201807050000,17
201807060000,31
201807070000,18
201807080000,14
201807090000,24
201807100000,19
201807110000,32
201807120000,39
201807130000,28
201807140000,43
201807150000,30
201807160000,25
201807170000,33
